Month,Store,Item,City,Average Age,Percent Male,Competition,Daily Revenue,Marketing Campaign,Reg Price,Discount,Price,Quantity,Cost,Profit,Profit Linear,Profit Log,Outlier
August,New York 3,Headphones,New York,69,0.586681454,High,15687,Paper Circular,70,0.1,63,249,35,6972,62.52791878,7.11298857,FALSE
August,New York 2,Headphones,New York,35,0.56686349,Low,28791,Bundled,70,0.1,63,457,35,12796,64.63959391,7.601055325,FALSE
August,New York 1,Headphones,New York,32,0.468584663,Low,47313,Bundled,70,0.1,63,751,35,21028,67.62436548,8.000300132,FALSE
August,Chicago 3,Headphones,Chicago,47,0.54045318,High,11655,Bundled,70,0.1,63,185,35,5180,61.87817259,6.874194233,FALSE
August,Chicago 2,Headphones,Chicago,49,0.481715354,High,6489,Buy More & Save,70,0.1,63,103,35,2884,61.04568528,6.403491606,FALSE
August,Chicago 1,Headphones,Chicago,40,0.478597229,High,14490,Bundled,70,0.1,63,230,35,6440,62.33502538,7.049191364,FALSE
August,Boston 2,Headphones,Boston,38,0.532518334,High,16506,Buy More & Save,70,0.1,63,262,35,7336,62.65989848,7.153893139,FALSE
August,Boston 1,Headphones,Boston,25,0.581101183,High,16695,Buy More & Save,70,0.1,63,265,35,7420,62.69035533,7.16304419,FALSE
August,New York 4,Home Audio,New York,49,0.406891237,Low,45600,Paper Circular,400,0,400,114,200,22800,68.26686004,8.065328749,FALSE
August,New York 3,Home Audio,New York,48,0.486065196,Low,39600,Paper Circular,400,0.1,360,110,200,17600,66.38143582,7.857266475,FALSE
August,New York 2,Home Audio,New York,55,0.484901613,Normal,54000,Buy More & Save,400,0.1,360,150,200,24000,68.70195794,8.106556177,FALSE
August,New York 1,Home Audio,New York,41,0.462257696,Low,58800,Buy More & Save,400,0,400,147,200,29400,70.65989848,8.269671633,FALSE
August,Chicago 3,Home Audio,Chicago,60,0.508809939,High,27200,Buy More & Save,400,0,400,68,200,13600,64.9311095,7.650034102,FALSE
August,Chicago 2,Home Audio,Chicago,44,0.389388896,Low,21600,Bundled,400,0,400,54,200,10800,63.91588107,7.46474872,FALSE
August,Chicago 1,Home Audio,Chicago,55,0.446688559,High,33600,Paper Circular,400,0,400,84,200,16800,66.09137056,7.819875611,FALSE
August,Boston 2,Home Audio,Boston,40,0.494931743,High,39200,Bundled,400,0,400,98,200,19600,67.10659898,7.943775551,FALSE
August,Boston 1,Home Audio,Boston,38,0.531370709,High,43600,Bundled,400,0,400,109,200,21800,67.90427846,8.029279719,FALSE
August,New York 4,Tablets,New York,34,0.488749723,Low,49700,Bundled,700,0,700,71,350,24850,69.01015228,8.13453013,FALSE
August,New York 3,Tablets,New York,53,0.561302242,High,37100,Buy More & Save,700,0,700,53,350,18550,66.72588832,7.89952078,FALSE
August,New York 2,Tablets,New York,56,0.554075904,Low,61600,Buy More & Save,700,0,700,88,350,30800,71.16751269,8.307062498,FALSE
August,New York 1,Tablets,New York,35,0.544093541,High,38500,Buy More & Save,700,0,700,55,350,19250,66.97969543,7.929293022,FALSE
August,Chicago 3,Tablets,Chicago,56,0.464901613,Low,35000,Buy More & Save,700,0,700,50,350,17500,66.34517766,7.852686641,FALSE
August,Chicago 2,Tablets,Chicago,52,0.358284646,Low,30800,Paper Circular,700,0,700,44,350,15400,65.58375635,7.749939465,FALSE
August,Chicago 1,Tablets,Chicago,30,0.528809939,High,21000,Paper Circular,700,0,700,30,350,10500,63.8071066,7.442106135,FALSE
August,Boston 2,Tablets,Boston,41,0.545068257,Normal,77700,Bundled,700,0,700,111,350,38850,74.08629442,8.493689938,FALSE
August,Boston 1,Tablets,Boston,26,0.537586988,High,48300,Bundled,700,0,700,69,350,24150,68.75634518,8.111564036,FALSE
August,New York 4,TVs,New York,28,0.44498196,High,9500,Paper Circular,1000,0.05,950,10,500,4500,61.63161711,6.761083162,FALSE
August,New York 3,TVs,New York,66,0.586681454,High,10450,Bundled,1000,0.05,950,11,500,4950,61.79477883,6.837689542,FALSE
August,New York 2,TVs,New York,60,0.478597229,Low,25650,Paper Circular,1000,0.05,950,27,500,12150,64.40536621,7.559417852,FALSE
August,New York 1,TVs,New York,29,0.44952663,High,23750,Paper Circular,1000,0.05,950,25,500,11250,64.07904278,7.497559751,FALSE
August,Chicago 3,TVs,Chicago,53,0.458597229,Low,33250,Buy More & Save,1000,0.05,950,35,500,15750,65.7106599,7.768002217,FALSE
August,Chicago 2,TVs,Chicago,45,0.370818748,High,17100,Bundled,1000,0.05,950,18,500,8100,62.9369108,7.23352177,FALSE
August,Chicago 1,TVs,Chicago,31,0.465924096,High,15200,Buy More & Save,1000,0.05,950,16,500,7200,62.61058738,7.138852638,FALSE
August,Boston 2,TVs,Boston,42,0.482318084,High,21850,Door Buster,1000,0.05,950,23,500,10350,63.75271936,7.430541063,FALSE
August,Boston 1,TVs,Boston,54,0.593652606,Low,30400,Bundled,1000,0.05,950,32,500,14400,65.22117476,7.695975671,FALSE
August,New York 4,Video Games,New York,40,0.438697758,High,1125,Bundled,50,0.1,45,25,25,500,60.18129079,4.995044931,FALSE
August,New York 3,Video Games,New York,60,0.466891237,High,0,Paper Circular,50,0.1,45,0,25,0,60,0,FALSE
August,New York 2,Video Games,New York,38,0.50373528,High,675,Paper Circular,50,0.1,45,15,25,300,60.10877447,4.584464425,FALSE
August,New York 1,Video Games,New York,30,0.462257696,High,2745,Door Buster,50,0.1,45,61,25,1220,60.44234953,5.711996059,FALSE
August,Chicago 3,Video Games,Chicago,33,0.43954682,High,855,Buy More & Save,50,0.1,45,19,25,380,60.137781,4.774463946,FALSE
August,Chicago 2,Video Games,Chicago,51,0.432217413,Low,0,Buy More & Save,50,0.1,45,0,25,0,60,0,FALSE
August,Chicago 1,Video Games,Chicago,36,0.472272793,High,1665,Paper Circular,50,0.1,45,37,25,740,60.26831037,5.310152145,FALSE
August,Boston 2,Video Games,Boston,29,0.564022992,High,1935,Buy More & Save,50,0.1,45,43,25,860,60.31182016,5.430942764,FALSE
August,Boston 1,Video Games,Boston,54,0.593652606,Low,2115,Bundled,50,0.1,45,47,25,940,60.34082669,5.502435074,FALSE
August,New York 4,Cables,New York,40,0.406891237,Low,7344,Door Buster,20,0.1,18,408,10,3264,61.18346628,6.502977006,FALSE
August,New York 3,Cables,New York,68,0.580291666,Low,5729,Paper Circular,20,0.15,17,337,10,2359,60.85532995,6.241984008,FALSE
August,New York 2,Cables,New York,56,0.45954682,Low,8517,Paper Circular,20,0.15,17,501,10,3507,61.2715736,6.560692931,FALSE
August,New York 1,Cables,New York,28,0.556886244,High,6052,Paper Circular,20,0.15,17,356,10,2492,60.9035533,6.286068402,FALSE
August,Chicago 3,Cables,Chicago,54,0.54045318,Low,7055,Bundled,20,0.15,17,415,10,2905,61.05329949,6.409323012,FALSE
August,Chicago 2,Cables,Chicago,50,0.358284646,Low,5406,Door Buster,20,0.15,17,318,10,2226,60.8071066,6.195340651,FALSE
August,Chicago 1,Cables,Chicago,31,0.56686349,Low,8891,Buy More & Save,20,0.15,17,523,10,3661,61.32741117,6.595234751,FALSE
August,Boston 2,Cables,Boston,40,0.475977008,Low,10404,Paper Circular,20,0.15,17,612,10,4284,61.55329949,6.721546078,FALSE
August,Boston 1,Cables,Boston,25,0.587364881,Normal,9605,Buy More & Save,20,0.15,17,565,10,3955,61.43401015,6.657320497,FALSE
August,New York 4,Cameras,New York,31,0.488749723,Low,76680,Buy More & Save,300,0.1,270,284,150,34080,72.35678028,8.388399666,FALSE
August,New York 3,Cameras,New York,45,0.548749723,High,43740,Bundled,300,0.1,270,162,150,19440,67.04858593,7.937187329,FALSE
August,New York 2,Cameras,New York,62,0.522533381,Low,74790,Buy More & Save,300,0.1,270,277,150,33240,72.05221175,8.368340478,FALSE
August,New York 1,Cameras,New York,42,0.44952663,Low,65340,Paper Circular,300,0.1,270,242,150,29040,70.52936911,8.259768938,FALSE
August,Chicago 3,Cameras,Chicago,51,0.502533381,Low,58860,Buy More & Save,300,0.1,270,218,150,26160,69.48513416,8.175822245,FALSE
August,Chicago 2,Cameras,Chicago,47,0.413893214,Normal,62100,Bundled,300,0.1,270,230,150,27600,70.00725163,8.218891046,FALSE
August,Chicago 1,Cameras,Chicago,54,0.51626472,Low,73170,Buy More & Save,300,0.1,270,271,150,32520,71.79115301,8.35073922,FALSE
August,Boston 2,Cameras,Boston,54,0.545068257,Low,54810,Bundled,300,0.1,270,203,150,24360,68.83248731,8.118523028,FALSE
August,Boston 1,Cameras,Boston,27,0.562413012,High,40500,Buy More & Save,300,0.1,270,150,150,18000,66.52646846,7.875329227,FALSE
August,New York 4,Cell Phones,New York,38,0.406891237,High,29450,Buy More & Save,200,0.05,190,155,100,13950,65.05801305,7.67045738,FALSE
August,New York 3,Cell Phones,New York,76,0.536244665,Low,25460,Buy More & Save,200,0.05,190,134,100,12060,64.37273387,7.553441924,FALSE
August,New York 2,Cell Phones,New York,42,0.484901613,Low,37430,Buy More & Save,200,0.05,190,197,100,17730,66.42857143,7.86318151,FALSE
August,New York 1,Cell Phones,New York,42,0.487461604,Low,42370,Bundled,200,0.05,190,223,100,20070,67.27701233,7.962821895,FALSE
August,Chicago 3,Cell Phones,Chicago,53,0.534075904,High,29830,Buy More & Save,200,0.05,190,157,100,14130,65.12327774,7.680762119,FALSE
August,Chicago 2,Cell Phones,Chicago,48,0.389388896,High,28880,Paper Circular,200,0.05,190,152,100,13680,64.96011603,7.654748242,FALSE
August,Chicago 1,Cell Phones,Chicago,31,0.465924096,Normal,41800,Buy More & Save,200,0.05,190,220,100,19800,67.1791153,7.951935607,FALSE
August,Boston 2,Cell Phones,Boston,28,0.488634928,High,27930,Bundled,200,0.05,190,147,100,13230,64.79695431,7.627864176,FALSE
August,Boston 1,Cell Phones,Boston,24,0.493682618,High,21470,Paper Circular,200,0.05,190,113,100,10170,63.68745468,7.416439672,FALSE
August,New York 4,Computers,New York,54,0.488749723,High,18700,Buy More & Save,1100,0,1100,17,550,9350,63.39013778,7.348871006,FALSE
August,New York 3,Computers,New York,69,0.536244665,Normal,22000,Buy More & Save,1100,0,1100,20,550,11000,63.98839739,7.479496999,FALSE
August,New York 2,Computers,New York,38,0.484901613,Low,30800,Paper Circular,1100,0,1100,28,550,15400,65.58375635,7.749939465,FALSE
August,New York 1,Computers,New York,21,0.436663224,High,24200,Paper Circular,1100,0,1100,22,550,12100,64.38723713,7.556103379,FALSE
August,Chicago 3,Computers,Chicago,32,0.43954682,Low,27500,Bundled,1100,0,1100,25,550,13750,64.98549674,7.658850556,FALSE
August,Chicago 2,Computers,Chicago,52,0.395534346,High,19800,Paper Circular,1100,0,1100,18,550,9900,63.58955765,7.394812575,FALSE
August,Chicago 1,Computers,Chicago,56,0.56045318,High,22000,Door Buster,1100,0,1100,20,550,11000,63.98839739,7.479496999,FALSE
August,Boston 2,Computers,Boston,52,0.469607388,Low,50600,Paper Circular,1100,0,1100,46,550,25300,69.173314,8.1489549,FALSE
August,Boston 1,Computers,Boston,30,0.506347394,High,39600,Door Buster,1100,0,1100,36,550,19800,67.1791153,7.951935607,FALSE
August,New York 4,DVD Players,New York,48,0.526681454,Low,11985,Bundled,150,0.15,127.5,94,75,4935,61.7893401,6.835250212,FALSE
August,New York 3,DVD Players,New York,75,0.53,Low,8160,Paper Circular,150,0.15,127.5,64,75,3360,61.21827411,6.526275989,FALSE
August,New York 2,DVD Players,New York,34,0.573311441,Normal,11857.5,Buy More & Save,150,0.15,127.5,93,75,4882.5,61.77030457,6.826653781,FALSE
August,New York 1,DVD Players,New York,19,0.518817466,Low,17212.5,Paper Circular,150,0.15,127.5,135,75,7087.5,62.56979695,7.12619476,FALSE
August,Chicago 3,DVD Players,Chicago,38,0.426688559,Low,31875,Buy More & Save,150,0.15,127.5,250,75,13125,64.75888325,7.621459691,FALSE
August,Chicago 2,DVD Players,Chicago,51,0.456776101,Low,24352.5,Paper Circular,150,0.15,127.5,191,75,10027.5,63.6357868,7.405097921,FALSE
August,Chicago 1,DVD Players,Chicago,34,0.51,Low,39525,Bundled,150,0.15,127.5,310,75,16275,65.90101523,7.79435732,FALSE
August,Boston 2,DVD Players,Boston,48,0.538787358,Low,18360,Door Buster,150,0.15,127.5,144,75,7560,62.74111675,7.178068154,FALSE
August,Boston 1,DVD Players,Boston,47,0.581101183,High,10837.5,Bundled,150,0.15,127.5,85,75,4462.5,61.6180203,6.754357109,FALSE
August,New York 4,Headphones,New York,35,0.419708334,High,23121,Buy More & Save,70,0.1,63,367,35,10276,63.72588832,7.42477374,FALSE
August,New York 3,Headphones,New York,56,0.548749723,Low,20412,Buy More & Save,70,0.1,63,324,35,9072,63.2893401,7.32461068,FALSE
August,New York 2,Headphones,New York,48,0.491190061,High,24381,Door Buster,70,0.1,63,387,35,10836,63.92893401,7.46742346,FALSE
August,New York 1,Headphones,New York,45,0.47489157,High,38115,Paper Circular,70,0.1,63,605,35,16940,66.14213198,7.826545845,FALSE
August,Chicago 3,Headphones,Chicago,41,0.49626472,Low,12978,Bundled,70,0.1,63,206,35,5768,62.09137056,6.960614638,FALSE
August,Chicago 2,Headphones,Chicago,62,0.438335738,Low,9261,Bundled,70,0.1,63,147,35,4116,61.49238579,6.689391445,FALSE
August,Chicago 1,Headphones,Chicago,32,0.465924096,Low,18900,Bundled,70,0.1,63,300,35,8400,63.04568528,7.262752578,FALSE
August,Boston 2,Headphones,Boston,38,0.5137428,Normal,17703,Buy More & Save,70,0.1,63,281,35,7868,62.85279188,7.210164415,FALSE
August,Boston 1,Headphones,Boston,40,0.493682618,Normal,16380,Door Buster,70,0.1,63,260,35,7280,62.63959391,7.147734039,FALSE
August,New York 4,Home Audio,New York,24,0.482493258,Normal,42400,Bundled,400,0,400,106,200,21200,67.68672951,8.00684779,FALSE
August,New York 3,Home Audio,New York,63,0.498697758,Normal,36000,Paper Circular,400,0,400,90,200,18000,66.52646846,7.875329227,FALSE
August,New York 2,Home Audio,New York,51,0.50373528,Low,52400,Door Buster,400,0,400,131,200,26200,69.49963742,8.177050295,FALSE
August,New York 1,Home Audio,New York,41,0.506267227,High,52400,Paper Circular,400,0,400,131,200,26200,69.49963742,8.177050295,FALSE
August,Chicago 3,Home Audio,Chicago,59,0.54045318,High,25600,Buy More & Save,400,0,400,64,200,12800,64.64104423,7.601306538,FALSE
August,Chicago 2,Home Audio,Chicago,44,0.358284646,Low,22800,Bundled,400,0,400,57,200,11400,64.13343002,7.508205716,FALSE
August,Chicago 1,Home Audio,Chicago,29,0.465924096,Normal,35600,Buy More & Save,400,0,400,89,200,17800,66.45395214,7.86634859,FALSE
August,Boston 2,Home Audio,Boston,28,0.463204774,Low,44400,Door Buster,400,0,400,111,200,22200,68.04931109,8.043893915,FALSE
August,Boston 1,Home Audio,Boston,33,0.581101183,Low,45600,Door Buster,400,0,400,114,200,22800,68.26686004,8.065328749,FALSE
August,New York 4,Tablets,New York,28,0.526681454,High,35700,Bundled,700,0,700,51,350,17850,66.47208122,7.868603174,FALSE
August,New York 3,Tablets,New York,55,0.466891237,High,37100,Bundled,700,0,700,53,350,18550,66.72588832,7.89952078,FALSE
August,New York 2,Tablets,New York,44,0.51626472,High,54600,Paper Circular,700,0,700,78,350,27300,69.89847716,8.210106711,FALSE
August,New York 1,Tablets,New York,46,0.44952663,High,49000,Bundled,700,0,700,70,350,24500,68.88324873,8.123129108,FALSE
August,Chicago 3,Tablets,Chicago,52,0.521402771,Low,36400,Buy More & Save,700,0,700,52,350,18200,66.59898477,7.884210628,FALSE
August,Chicago 2,Tablets,Chicago,48,0.481715354,Normal,30800,Buy More & Save,700,0,700,44,350,15400,65.58375635,7.749939465,FALSE
August,Chicago 1,Tablets,Chicago,49,0.554075904,High,26600,Paper Circular,700,0,700,38,350,13300,64.82233503,7.632105657,FALSE
August,Boston 2,Tablets,Boston,29,0.494931743,High,73500,Bundled,700,0,700,105,350,36750,73.3248731,8.44902519,FALSE
August,Boston 1,Tablets,Boston,48,0.562413012,High,65100,Bundled,700,0,700,93,350,32550,71.80203046,8.351480353,FALSE
August,New York 4,TVs,New York,35,0.501302242,High,16150,Buy More & Save,1000,0.05,950,17,500,7650,62.77374909,7.187580201,FALSE
August,New York 3,TVs,New York,60,0.586681454,Low,17100,Buy More & Save,1000,0.05,950,18,500,8100,62.9369108,7.23352177,FALSE
August,New York 2,TVs,New York,61,0.484901613,Low,22800,Door Buster,1000,0.05,950,24,500,10800,63.91588107,7.46474872,FALSE
August,New York 1,TVs,New York,14,0.537742304,Low,35150,Buy More & Save,1000,0.05,950,37,500,16650,66.03698332,7.812666965,FALSE
August,Chicago 3,TVs,Chicago,61,0.527727207,High,19000,Buy More & Save,1000,0.05,950,20,500,9000,63.26323423,7.318206194,FALSE
August,Chicago 2,TVs,Chicago,56,0.413893214,Low,21850,Paper Circular,1000,0.05,950,23,500,10350,63.75271936,7.430541063,FALSE
August,Chicago 1,TVs,Chicago,40,0.535098387,High,19000,Buy More & Save,1000,0.05,950,20,500,9000,63.26323423,7.318206194,FALSE
August,Boston 2,TVs,Boston,53,0.570392612,Normal,27550,Buy More & Save,1000,0.05,950,29,500,13050,64.73168963,7.616853612,FALSE
August,Boston 1,TVs,Boston,53,0.487296592,High,16150,Buy More & Save,1000,0.05,950,17,500,7650,62.77374909,7.187580201,FALSE
August,New York 4,Video Games,New York,52,0.419708334,Low,1170,Paper Circular,50,0.1,45,26,25,520,60.18854242,5.026568918,FALSE
August,New York 3,Video Games,New York,52,0.53,Low,0,Paper Circular,50,0.1,45,0,25,0,60,0,FALSE
August,New York 2,Video Games,New York,35,0.478597229,Low,810,Buy More & Save,50,0.1,45,18,25,360,60.13052937,4.73100695,FALSE
August,New York 1,Video Games,New York,16,0.487461604,High,2790,Buy More & Save,50,0.1,45,62,25,1240,60.44960116,5.725065593,FALSE
August,Chicago 3,Video Games,Chicago,33,0.458597229,High,900,Buy More & Save,50,0.1,45,20,25,400,60.14503263,4.815691375,FALSE
August,Chicago 2,Video Games,Chicago,47,0.426106786,High,0,Door Buster,50,0.1,45,0,25,0,60,0,FALSE
August,Chicago 1,Video Games,Chicago,56,0.497466619,Low,1980,Paper Circular,50,0.1,45,44,25,880,60.31907179,5.449420788,FALSE
August,Boston 2,Video Games,Boston,39,0.52,High,1485,Paper Circular,50,0.1,45,33,25,660,60.23930384,5.218193837,FALSE
August,Boston 1,Video Games,Boston,30,0.568629291,High,1935,Paper Circular,50,0.1,45,43,25,860,60.31182016,5.430942764,FALSE
August,New York 4,Cables,New York,33,0.526681454,High,6256,Door Buster,20,0.2,16,391,10,2346,60.85061639,6.237542398,FALSE
August,New York 3,Cables,New York,54,0.53,Low,5920,Bundled,20,0.2,16,370,10,2220,60.80493111,6.19317126,FALSE
August,New York 2,Cables,New York,55,0.547727207,High,7120,Bundled,20,0.2,16,445,10,2670,60.96809282,6.341522018,FALSE
August,New York 1,Cables,New York,23,0.481182534,High,6432,Bundled,20,0.2,16,402,10,2412,60.87454677,6.259842302,FALSE
August,Chicago 3,Cables,Chicago,35,0.49,Low,6720,Buy More & Save,20,0.2,16,420,10,2520,60.91370558,6.295049039,FALSE
August,Chicago 2,Cables,Chicago,58,0.358284646,Low,4800,Buy More & Save,20,0.2,16,300,10,1800,60.65264685,6.024606572,FALSE
August,Chicago 1,Cables,Chicago,27,0.497466619,High,6992,Bundled,20,0.2,16,437,10,2622,60.95068891,6.326940963,FALSE
August,Boston 2,Cables,Boston,55,0.532518334,High,8112,Paper Circular,20,0.2,16,507,10,3042,61.10297317,6.446361659,FALSE
August,Boston 1,Cables,Boston,25,0.599968636,Low,10032,Bundled,20,0.2,16,627,10,3762,61.36403191,6.617108557,FALSE
August,New York 4,Cameras,New York,42,0.426065196,High,71550,Door Buster,300,0.1,270,265,150,31800,71.53009427,8.332743872,FALSE
August,New York 3,Cameras,New York,51,0.50498196,High,43740,Buy More & Save,300,0.1,270,162,150,19440,67.04858593,7.937187329,FALSE
August,New York 2,Cameras,New York,60,0.535098387,Low,73170,Bundled,300,0.1,270,271,150,32520,71.79115301,8.35073922,FALSE
August,New York 1,Cameras,New York,18,0.544093541,High,58050,Buy More & Save,300,0.1,270,215,150,25800,69.35460479,8.164684534,FALSE
August,Chicago 3,Cameras,Chicago,37,0.445924096,High,48870,Door Buster,300,0.1,270,181,150,21720,67.87527194,8.026324721,FALSE
August,Chicago 2,Cameras,Chicago,65,0.358284646,High,51030,Buy More & Save,300,0.1,270,189,150,22680,68.22335025,8.061087269,FALSE
August,Chicago 1,Cameras,Chicago,36,0.528809939,High,59670,Door Buster,300,0.1,270,221,150,26520,69.61566352,8.186807728,FALSE
August,Boston 2,Cameras,Boston,49,0.463204774,High,42390,Bundled,300,0.1,270,157,150,18840,66.83103698,7.911989069,FALSE
August,Boston 1,Cameras,Boston,52,0.599968636,Low,44550,Paper Circular,300,0.1,270,165,150,19800,67.1791153,7.951935607,FALSE
August,New York 4,Cell Phones,New York,25,0.520291666,High,27710,Bundled,200,0.15,170,163,100,11410,64.13705584,7.508910459,FALSE
