BillingCountry,BillingPostalCode,BillingStreet,BillingCity,BillingState,Country,lon,lat,latlong,Address
Japan,156-0051,千歳台二丁目１−３,世田谷区,東京都,JP,139.61031611,35.65099488,"35.65099488,139.61031611",東京都世田谷区千歳台二丁目１−３
Japan,567-0874,郡四丁目２−６,茨木市,大阪府,JP,135.55794381,34.83195157,"34.83195157,135.55794381",大阪府茨木市郡四丁目２−６
Japan,320-0005,陽南二丁目１−６,宇都宮市,栃木県,JP,139.8765411,36.53627523,"36.53627523,139.8765411",栃木県宇都宮市陽南二丁目１−６
Japan,134-0091,南小岩三丁目２−２,江戸川区,東京都,JP,139.88564615,35.72549064,"35.72549064,139.88564615",東京都江戸川区南小岩三丁目２−２
Japan,920-0338,堅田町二丁目２−８,金沢市,石川県,JP,136.70256564,36.61047054,"36.61047054,136.70256564",石川県金沢市堅田町二丁目２−８
Japan,464-0835,御棚町二丁目２−３,名古屋市千種区,愛知県,JP,136.95075971,35.16222535,"35.16222535,136.95075971",愛知県名古屋市千種区御棚町二丁目２−３
Japan,904-0005,胡屋七丁目３−４,沖縄市,沖縄県,JP,127.81063144,26.32420652,"26.32420652,127.81063144",沖縄県沖縄市胡屋七丁目３−４
Japan,133-0002,平井六丁目１−９,江戸川区,東京都,JP,139.84060668,35.71017233,"35.71017233,139.84060668",東京都江戸川区平井六丁目１−９
Japan,920-0817,笠舞二丁目３−６,金沢市,石川県,JP,136.66947852,36.55105558,"36.55105558,136.66947852",石川県金沢市笠舞二丁目３−６
Japan,133-0061,西一之江三丁目３−３,江戸川区,東京都,JP,139.87762813,35.69367934,"35.69367934,139.87762813",東京都江戸川区西一之江三丁目３−３
Japan,135-0015,北砂五丁目２−２,江東区,東京都,JP,139.83300315,35.68271716,"35.68271716,139.83300315",東京都江東区北砂五丁目２−２
Japan,475-0021,清城町三丁目３−９,半田市,愛知県,JP,136.91239911,34.89661344,"34.89661344,136.91239911",愛知県半田市清城町三丁目３−９
Japan,216-0003,宮崎一丁目３−１,川崎市宮前区,神奈川県,JP,139.59407041,35.5846779,"35.5846779,139.59407041",神奈川県川崎市宮前区宮崎一丁目３−１
Japan,252-0807,辻堂太平台二丁目１−８,藤沢市,神奈川県,JP,139.46356318,35.33153175,"35.33153175,139.46356318",神奈川県藤沢市辻堂太平台二丁目１−８
Japan,243-0423,河原口四丁目３−２,海老名市,神奈川県,JP,139.37881761,35.44989844,"35.44989844,139.37881761",神奈川県海老名市河原口四丁目３−２
Japan,372-0026,宮古町二丁目２−７,伊勢崎市,群馬県,JP,139.15180603,36.32208615,"36.32208615,139.15180603",群馬県伊勢崎市宮古町二丁目２−７
Japan,277-0853,南増尾八丁目３−８,柏市,千葉県,JP,139.95842235,35.8114623,"35.8114623,139.95842235",千葉県柏市南増尾八丁目３−８
Japan,176-0005,高松四丁目２−３,練馬区,東京都,JP,139.62709298,35.75313908,"35.75313908,139.62709298",東京都練馬区高松四丁目２−３
Japan,338-0004,新中里四丁目３−１,さいたま市中央区,埼玉県,JP,139.63313813,35.87859927,"35.87859927,139.63313813",埼玉県さいたま市中央区新中里四丁目３−１
Japan,920-0914,中村町一丁目１−８,金沢市,石川県,JP,136.64230886,36.56222229,"36.56222229,136.64230886",石川県金沢市中村町一丁目１−８
Japan,181-0004,上連雀七丁目２−９,三鷹市,東京都,JP,139.55266276,35.69230989,"35.69230989,139.55266276",東京都三鷹市上連雀七丁目２−９
Japan,332-0001,南鳩ヶ谷六丁目１−２,川口市,埼玉県,JP,139.73427339,35.81998602,"35.81998602,139.73427339",埼玉県川口市南鳩ヶ谷六丁目１−２
Japan,260-0808,弁天一丁目３−１,千葉市中央区,千葉県,JP,140.11239435,35.6166782,"35.6166782,140.11239435",千葉県千葉市中央区弁天一丁目３−１
Japan,458-0042,定納山一丁目１−８,名古屋市緑区,愛知県,JP,136.93383338,35.05512201,"35.05512201,136.93383338",愛知県名古屋市緑区定納山一丁目１−８
Japan,178-0061,南田中一丁目２−６,練馬区,東京都,JP,139.61830595,35.73206579,"35.73206579,139.61830595",東京都練馬区南田中一丁目２−６
Japan,983-0813,原町二丁目３−９,仙台市宮城野区,宮城県,JP,140.90367654,38.26707438,"38.26707438,140.90367654",宮城県仙台市宮城野区原町二丁目３−９
Japan,447-0834,鶴見町四丁目２−７,碧南市,愛知県,JP,136.99465099,34.90152855,"34.90152855,136.99465099",愛知県碧南市鶴見町四丁目２−７
Japan,532-0006,新高六丁目１−７,大阪市淀川区,大阪府,JP,135.47408002,34.73212328,"34.73212328,135.47408002",大阪府大阪市淀川区新高六丁目１−７
Japan,600-8308,新シ町二丁目３−２,京都市下京区,京都府,JP,135.75702222,34.98995408,"34.98995408,135.75702222",京都府京都市下京区新シ町二丁目３−２
Japan,222-0022,新横浜三丁目１−９,横浜市港北区,神奈川県,JP,139.61845132,35.51254569,"35.51254569,139.61845132",神奈川県横浜市港北区新横浜三丁目１−９
Japan,210-0856,下並木一丁目３−２,川崎市川崎区,神奈川県,JP,139.69001599,35.5235798,"35.5235798,139.69001599",神奈川県川崎市川崎区下並木一丁目３−２
Japan,273-0022,海神三丁目１−７,船橋市,千葉県,JP,139.97872174,35.70590252,"35.70590252,139.97872174",千葉県船橋市海神三丁目１−７
Japan,064-0924,南四条東四丁目２−４,札幌市中央区,北海道,JP,141.36403858,43.05660618,"43.05660618,141.36403858",北海道札幌市中央区南四条東四丁目２−４
Japan,243-0423,河原口一丁目２−９,海老名市,神奈川県,JP,139.37613972,35.44476305,"35.44476305,139.37613972",神奈川県海老名市河原口一丁目２−９
Japan,158-0097,粕谷二丁目３−１,世田谷区,東京都,JP,139.60983081,35.66544585,"35.66544585,139.60983081",東京都世田谷区粕谷二丁目３−１
Japan,133-0053,北葛西五丁目３−３,江戸川区,東京都,JP,139.86554646,35.67435565,"35.67435565,139.86554646",東京都江戸川区北葛西五丁目３−３
Japan,003-0835,北郷三条十二丁目２−７,札幌市白石区,北海道,JP,141.4375388,43.05053414,"43.05053414,141.4375388",北海道札幌市白石区北郷三条十二丁目２−７
Japan,861-2105,秋津町秋田一丁目１−３,熊本市東区,熊本県,JP,130.77280636,32.76517129,"32.76517129,130.77280636",熊本県熊本市東区秋津町秋田一丁目１−３
Japan,454-0931,中野新町一丁目１−５,名古屋市中川区,愛知県,JP,136.87201079,35.12784092,"35.12784092,136.87201079",愛知県名古屋市中川区中野新町一丁目１−５
Japan,062-0905,豊平五条七丁目１−６,札幌市豊平区,北海道,JP,141.37251097,43.04904283,"43.04904283,141.37251097",北海道札幌市豊平区豊平五条七丁目１−６
Japan,920-0846,示野中町一丁目２−９,金沢市,石川県,JP,136.61673265,36.57558961,"36.57558961,136.61673265",石川県金沢市示野中町一丁目２−９
Japan,920-0113,田上二丁目１−８,金沢市,石川県,JP,136.69427932,36.54467528,"36.54467528,136.69427932",石川県金沢市田上二丁目１−８
Japan,812-0886,東月隈四丁目１−６,福岡市博多区,福岡県,JP,130.47438655,33.57724205,"33.57724205,130.47438655",福岡県福岡市博多区東月隈四丁目１−６
Japan,454-0035,元中野町一丁目３−２,名古屋市中川区,愛知県,JP,136.87787215,35.1383222,"35.1383222,136.87787215",愛知県名古屋市中川区元中野町一丁目３−２
Japan,920-3101,琴町一丁目３−２,金沢市,石川県,JP,136.77495873,36.6307912,"36.6307912,136.77495873",石川県金沢市琴町一丁目３−２
Japan,657-0104,岩屋北町四丁目２−２,神戸市灘区,兵庫県,JP,135.21906321,34.70492559,"34.70492559,135.21906321",兵庫県神戸市灘区岩屋北町四丁目２−２
Japan,447-0084,本郷町一丁目２−６,碧南市,愛知県,JP,136.98267879,34.8773178,"34.8773178,136.98267879",愛知県碧南市本郷町一丁目２−６
Japan,600-8259,柏屋町二丁目１−６,京都市下京区,京都府,JP,135.75395081,35.00451299,"35.00451299,135.75395081",京都府京都市下京区柏屋町二丁目１−６
Japan,062-0023,月寒西三条五丁目２−４,札幌市豊平区,北海道,JP,141.38837815,43.03058576,"43.03058576,141.38837815",北海道札幌市豊平区月寒西三条五丁目２−４
Japan,321-0145,元今泉四丁目２−３,宇都宮市,栃木県,JP,139.90539876,36.56100627,"36.56100627,139.90539876",栃木県宇都宮市元今泉四丁目２−３
Japan,321-0166,今宮一丁目２−９,宇都宮市,栃木県,JP,139.86556959,36.51965724,"36.51965724,139.86556959",栃木県宇都宮市今宮一丁目２−９
Japan,604-8853,藤本町二丁目１−４,京都市中京区,京都府,JP,135.75284028,35.00529799,"35.00529799,135.75284028",京都府京都市中京区藤本町二丁目１−４
Japan,143-0011,東海六丁目１−２,大田区,東京都,JP,139.77230477,35.58706681,"35.58706681,139.77230477",東京都大田区東海六丁目１−２
Japan,664-0844,北河原六丁目１−６,伊丹市,兵庫県,JP,135.42088409,34.79234948,"34.79234948,135.42088409",兵庫県伊丹市北河原六丁目１−６
Japan,901-0152,首里久場川町二丁目３−８,那覇市,沖縄県,JP,127.72506192,26.22185011,"26.22185011,127.72506192",沖縄県那覇市首里久場川町二丁目３−８
Japan,486-0942,下市場町四丁目１−９,春日井市,愛知県,JP,137.00251068,35.26168112,"35.26168112,137.00251068",愛知県春日井市下市場町四丁目１−９
Japan,183-0043,四谷五丁目１−７,府中市,東京都,JP,139.43806643,35.66542475,"35.66542475,139.43806643",東京都府中市四谷五丁目１−７
Japan,920-0998,古府西一丁目３−２,金沢市,石川県,JP,136.60732041,36.574403,"36.574403,136.60732041",石川県金沢市古府西一丁目３−２
Japan,356-0006,築地一丁目２−５,ふじみ野市,埼玉県,JP,139.5302349,35.87397044,"35.87397044,139.5302349",埼玉県ふじみ野市築地一丁目２−５
Japan,811-1131,重留八丁目１−９,福岡市早良区,福岡県,JP,130.33644536,33.52868717,"33.52868717,130.33644536",福岡県福岡市早良区重留八丁目１−９
Japan,606-8247,修学院山添町一丁目１−７,京都市左京区,京都府,JP,135.79865136,35.05711467,"35.05711467,135.79865136",京都府京都市左京区修学院山添町一丁目１−７
Japan,213-0032,坂戸一丁目３−８,川崎市高津区,神奈川県,JP,139.62127018,35.59835729,"35.59835729,139.62127018",神奈川県川崎市高津区坂戸一丁目３−８
Japan,140-0012,東大井三丁目２−８,品川区,東京都,JP,139.73769877,35.60170835,"35.60170835,139.73769877",東京都品川区東大井三丁目２−８
Japan,530-0013,末広町二丁目３−３,大阪市北区,大阪府,JP,135.50910733,34.70199679,"34.70199679,135.50910733",大阪府大阪市北区末広町二丁目３−３
Japan,980-0865,一番町一丁目１−６,仙台市青葉区,宮城県,JP,140.8726379,38.25634359,"38.25634359,140.8726379",宮城県仙台市青葉区一番町一丁目１−６
Japan,251-0877,石川二丁目３−３,藤沢市,神奈川県,JP,139.45525701,35.37807363,"35.37807363,139.45525701",神奈川県藤沢市石川二丁目３−３
Japan,062-0033,西岡二条九丁目３−１,札幌市豊平区,北海道,JP,141.38075904,43.00491435,"43.00491435,141.38075904",北海道札幌市豊平区西岡二条九丁目３−１
Japan,441-8024,花田二番町一丁目２−５,豊橋市,愛知県,JP,137.37578339,34.76176546,"34.76176546,137.37578339",愛知県豊橋市花田二番町一丁目２−５
Japan,226-0025,長津田一丁目２−４,横浜市緑区,神奈川県,JP,139.50398278,35.53332128,"35.53332128,139.50398278",神奈川県横浜市緑区長津田一丁目２−４
Japan,335-0036,中町一丁目３−４,戸田市,埼玉県,JP,139.69062512,35.81228227,"35.81228227,139.69062512",埼玉県戸田市中町一丁目３−４
Japan,133-0055,西瑞江五丁目３−２,江戸川区,東京都,JP,139.87993414,35.67911083,"35.67911083,139.87993414",東京都江戸川区西瑞江五丁目３−２
Japan,981-0102,菅谷台四丁目１−３,宮城郡利府町,宮城県,JP,140.95811278,38.33177723,"38.33177723,140.95811278",宮城県宮城郡利府町菅谷台四丁目１−３
Japan,595-0072,なぎさ町二丁目２−５,泉大津市,大阪府,JP,135.39779278,34.5088069,"34.5088069,135.39779278",大阪府泉大津市なぎさ町二丁目２−５
Japan,664-0846,鴻池四丁目２−６,伊丹市,兵庫県,JP,135.39094638,34.79935242,"34.79935242,135.39094638",兵庫県伊丹市鴻池四丁目２−６
Japan,060-0053,南十三条西十丁目２−５,札幌市中央区,北海道,JP,141.34329884,43.04242917,"43.04242917,141.34329884",北海道札幌市中央区南十三条西十丁目２−５
Japan,133-0042,南葛西七丁目１−７,江戸川区,東京都,JP,139.8808233,35.64828627,"35.64828627,139.8808233",東京都江戸川区南葛西七丁目１−７
Japan,921-8044,森山一丁目２−８,金沢市,石川県,JP,136.66679263,36.57718669,"36.57718669,136.66679263",石川県金沢市森山一丁目２−８
Japan,921-8802,押野三丁目２−５,野々市市,石川県,JP,136.61779216,36.54009991,"36.54009991,136.61779216",石川県野々市市押野三丁目２−５
Japan,816-0862,大和町四丁目１−５,春日市,福岡県,JP,130.45736783,33.53595803,"33.53595803,130.45736783",福岡県春日市大和町四丁目１−５
Japan,815-0071,花畑三丁目１−７,福岡市南区,福岡県,JP,130.40315813,33.53395736,"33.53395736,130.40315813",福岡県福岡市南区花畑三丁目１−７
Japan,164-0013,江原町三丁目２−３,中野区,東京都,JP,139.67418191,35.73174709,"35.73174709,139.67418191",東京都中野区江原町三丁目２−３
Japan,143-0024,萩中三丁目２−６,大田区,東京都,JP,139.73754751,35.55017045,"35.55017045,139.73754751",東京都大田区萩中三丁目２−６
Japan,320-0026,馬場通り二丁目２−６,宇都宮市,栃木県,JP,139.88559183,36.56179131,"36.56179131,139.88559183",栃木県宇都宮市馬場通り二丁目２−６
Japan,532-0004,三津屋北二丁目３−７,大阪市淀川区,大阪府,JP,135.46956887,34.72925601,"34.72925601,135.46956887",大阪府大阪市淀川区三津屋北二丁目３−７
Japan,178-0063,石神井台三丁目３−６,練馬区,東京都,JP,139.59123078,35.74129309,"35.74129309,139.59123078",東京都練馬区石神井台三丁目３−６
Japan,921-8143,大桑新町一丁目２−３,金沢市,石川県,JP,136.67709295,36.5411128,"36.5411128,136.67709295",石川県金沢市大桑新町一丁目２−３
Japan,565-0815,古江台二丁目３−９,吹田市,大阪府,JP,135.50750957,34.81551057,"34.81551057,135.50750957",大阪府吹田市古江台二丁目３−９
Japan,485-0062,小木南三丁目１−２,小牧市,愛知県,JP,136.89146312,35.27062388,"35.27062388,136.89146312",愛知県小牧市小木南三丁目１−２
Japan,594-0003,鶴山台三丁目２−１,和泉市,大阪府,JP,135.44694821,34.50234456,"34.50234456,135.44694821",大阪府和泉市鶴山台三丁目２−１
Japan,606-8185,一乗寺木ノ本町二丁目３−９,京都市左京区,京都府,JP,135.79089989,35.04046504,"35.04046504,135.79089989",京都府京都市左京区一乗寺木ノ本町二丁目３−９
Japan,441-8068,神ノ輪町二丁目２−９,豊橋市,愛知県,JP,137.36685828,34.7413101,"34.7413101,137.36685828",愛知県豊橋市神ノ輪町二丁目２−９
